"","C08_V_1","C08_V_2","C08_V_3","C08_10_1","C08_10_2","C08_10_3"
"TNFSF10",358.896419001472,379.95116259211,427.871131710633,464.703425430048,472.533466873645,472.15562469311
"TMEM72-AS1",9.29181667317727,54.4442214689914,19.2734744013799,9.34077237045323,8.49880336103677,13.3707787523713
"ZNF714",1863.00924297204,2295.92440322428,2058.40706606737,1468.05805755623,1699.76067220735,2121.77545326692
"IRGQ",615.582854597994,739.051346749288,657.867926233767,821.209570902347,871.977224842373,696.116168795329
"TADA1",544.732752465018,544.442214689914,600.047503029627,439.016301411302,469.13394552923,507.253918918085
"RNU7-113P",0,6.95032614497763,5.1395931737013,0,0,0
"TBX15",0,6.95032614497763,5.1395931737013,0,0,0
"EHD4-AS1",0,0,0,12.4543631606043,2.54964100831103,0
"CREG2",0,0,2.56979658685065,4.67038618522662,8.49880336103677,9.19241039225525
"TNXB",31.3598812719733,41.7019568698658,35.9771522159091,21.0167378335198,15.2978460498662,18.3848207845105
"NRN1",121.955093835452,141.323298281212,115.640846408279,75.5045766611636,100.285879660234,88.5814092344597
"RNU6-387P",15.0992020939131,27.8013045799105,12.8489829342533,8.56237467291546,5.09928201662207,5.84971570416243
"FAH",1806.09686584883,1703.98829321035,1693.49595073458,2092.33301098152,1895.2331495112,1849.34583618735
"SMG1P4",49.9435146183278,45.1771199423546,35.9771522159091,78.6181674513147,76.489230249331,59.3328307136475
"POC1A",248.556096007492,214.301722803477,190.164947426948,288.007148088975,293.208715955769,257.387490983147
"FAM83G",16.2606791780602,1.1583876908296,16.7036778145292,27.2439194138219,29.7458117636287,31.7555995368818
"RUVBL1",896.660308961607,802.762669744916,949.539838841315,998.684245940958,980.761907863644,1079.69038425398
"TCEAL8",1125.4712945386,1269.59290914925,1126.85580333401,1226.75477131952,1342.81093104381,1478.30672580905
"RPGRIP1",170.737131369632,156.382338261997,273.683336499594,142.446778649412,112.184204365685,167.970408076664
"TMEM256P1",0,0,0,3.11359079015108,5.09928201662207,4.17836836011602
"DNAJC11",1725.95494704268,1865.00418223566,1670.36778145292,1955.33501621488,2064.35933639583,1877.75874103614
"DGCR11",39.4902208610034,23.1677538165921,30.8375590422078,62.2718158030216,75.6393499132273,34.2626205529514
"OSGEPL1-AS1",37.1672666927091,22.0093661257625,17.9885761079546,9.34077237045323,5.94916235272574,15.8777997684409
"MOSPD2",1490.17509896081,1680.82053939376,1558.58162992492,1582.48251909429,1801.7463125398,2051.57886481697
"LSM10",1235.81161753258,1189.664158482,977.807601296673,1090.53517425042,968.863583158192,809.767788190485
"CENPP",570.285248316255,430.920220988613,463.848283926542,447.578676084217,331.453331080434,397.780667883045
"H2BC17",4.64590833658864,16.2174276716145,0,1.55679539507554,0,0
"STIM1-AS1",4.64590833658864,0,0,9.34077237045323,11.8983247054515,8.35673672023204
"THAP1",336.828354402676,230.519150475091,183.740455959822,295.012727366815,328.903690072123,377.724499754488
"NACC1",1878.10844506596,1767.69961620598,1577.8551043263,2223.88222186541,2015.06627690182,1754.91471124873
"KCTD17",701.532158824884,815.504934344042,695.129976743101,888.151772890595,923.819925344697,783.026230685743
"PTPRK",0,0,2.56979658685065,11.6759654630665,1.69976067220736,10.0280840642785
"BCORL1",75.4960104695653,63.7113229956283,122.065337875406,125.322029303581,138.530494784899,123.679703459434
"ANK3",11.6147708414716,22.0093661257625,19.2734744013799,38.9198848768885,33.1453331080434,35.9339678969978
"NUTM2F",90.5952125634784,42.8603445606954,56.5355249107143,28.0223171113597,17.8474870581772,54.3187886815083
"POLR2J2",170.737131369632,166.807827479463,187.595150840097,144.781971742025,112.184204365685,130.36509283562
"HSPE1P28",2.32295416829432,9.26710152663684,15.4187795211039,0,0.849880336103678,3.34269468809282
"CEP97",299.661087709967,266.429168890809,340.498047757711,346.386975404307,396.894116960417,383.574215458651
"GNPDA2",520.341733697927,547.917377762403,555.076062759741,462.368232337435,439.388133765601,465.470235316925
"PAFAH2",728.246131760269,689.240676043615,672.001807461445,748.818585031334,897.473634925483,798.06835678216
"C14orf93",347.281648160001,319.715002668971,388.039284614448,327.705430663401,267.712305872658,234.82430183852
"UBOX5-AS1",5.8073854207358,26.6429168890809,28.2677624553572,5.44878388276439,8.49880336103677,6.68538937618564
"SIT1",2.32295416829432,4.63355076331842,2.56979658685065,3.11359079015108,22.0968887386956,15.0421260964177
"LRFN1",598.160698335787,547.917377762403,571.77974057427,512.96408267739,509.928201662207,399.452015227092
"RPL36AP16",11.6147708414716,12.7422645991257,5.1395931737013,3.11359079015108,0,2.50702101606961
"PDE6B",192.805195968428,184.183642841907,165.751879851867,151.787551019865,141.930016129314,101.952187986831
"CDC25C",200.935535557459,205.03462127684,197.8743371875,144.781971742025,118.983247054515,183.012534173082
"ESRP2",58.073854207358,72.9784245222651,23.1281692816559,26.4655217162842,28.0460510914214,25.9058838327193
"CACNB4",534.279458707693,622.054189975498,638.594451832387,491.94734484387,464.034663512608,544.023560487106
"LINC02018",2.32295416829432,8.10871383580723,7.70938976055195,10.8975677655288,27.1961707553177,17.5491471124873
"ZNF281",1048.81380698488,1195.45609693615,1308.02646270698,966.76994034191,1057.25113811297,1052.11315307721
"TH2LCRR",15.0992020939131,12.7422645991257,39.8318470961851,10.119170067991,4.24940168051839,10.0280840642785
"RPL31P44",15.0992020939131,19.6925907441033,21.8432709882305,7.00557927783993,10.1985640332441,0.835673672023204
"GEMIN7",63.8812396280938,63.7113229956283,51.395931737013,47.4822595498039,23.796649410903,30.9199258648586
"ITPR3",41.8131750292977,33.5932430340585,74.5241010186689,39.6982825744262,13.5980853776588,20.8918418005801
"UBE2R2-AS1",13.9377250097659,35.9100184157178,19.2734744013799,9.34077237045323,6.79904268882942,10.8637577363017
"TMED1",209.065875146489,213.143335112647,122.065337875406,251.4224563047,277.910869905903,213.93246003794
"PLCXD2",92.9181667317727,127.422645991257,105.361660060877,199.269810569669,124.932409407241,142.064524243945
"TBC1D3E",8.13033958903011,11.583876908296,25.6979658685065,2.33519309261331,8.49880336103677,0
"NBPF2P",0,6.95032614497763,0,16.3463516482932,14.4479657137625,6.68538937618564
"TMEM163",22.068064598796,16.2174276716145,10.2791863474026,6.22718158030216,6.79904268882942,2.50702101606961
"TICAM2-AS1",70.8501021329767,28.9596922707401,56.5355249107143,27.2439194138219,34.8450937802508,20.8918418005801
"MYOM1",31.3598812719733,23.1677538165921,15.4187795211039,35.8062940867374,34.8450937802508,67.6895674338796
"SOWAHC",152.153498023278,178.391704387759,249.270268924513,228.070525378566,286.409673266939,259.058838327193
"ZDHHC12-DT",140.538727181806,93.829402957198,125.920032755682,91.072530611919,79.038871257642,76.8819778261348
"SNORA40B",1.16147708414716,6.95032614497763,2.56979658685065,0,0,0
"RN7SL842P",36.0057896085619,15.0590399807849,12.8489829342533,7.7839769753777,11.0484443693478,4.17836836011602
"CDKL1",150.992020939131,121.630707537109,179.885761079546,171.247493458309,201.421639656572,244.852385902799
"STAMBPL1",462.267879490569,571.085131578995,578.204232041396,602.479817894234,643.359414430484,677.731348010819
"ACTBP11",2.32295416829432,1.1583876908296,8.99428805397728,21.7951355310575,13.5980853776588,10.0280840642785
"FNDC7",11.6147708414716,1.1583876908296,12.8489829342533,3.11359079015108,0,0
"DIABLO",98.7255521525085,100.779729102176,118.21064299513,70.0557927783993,79.038871257642,67.6895674338796
"LRRC19",22.068064598796,28.9596922707401,48.8261351501624,21.7951355310575,11.0484443693478,12.5351050803481
"SCARNA9",0,11.583876908296,3.85469488027598,0,0.849880336103678,0
"CMTR1",2031.42342017338,1899.75581296055,2247.28711520089,2346.86905807638,2282.77858277448,2276.37508259121
"TOGARAM2",0,0,0,9.34077237045323,5.09928201662207,0
"GAREM1",162.606791780602,163.332664406974,176.03106619927,119.094847723279,113.883965037893,137.886155883829
"LINC00877",198.612581389164,232.835925856751,208.153523534903,161.128323390318,144.479657137625,180.505513157012
"EIF1P6",1.16147708414716,8.10871383580723,12.8489829342533,2.33519309261331,0,0
"NDRG2",11361.5688371275,10910.853659924,10107.0099760836,12818.653283052,11538.8253232796,11188.8347947187
"CDIN1",289.207793952643,247.894965837535,287.817217727273,175.139481945998,251.564579486689,208.918418005801
"RGPD6",18.5836333463545,32.4348553432289,25.6979658685065,7.7839769753777,17.8474870581772,5.01404203213923
"CBFB",3386.86717737312,3318.78073422682,3491.06866323661,2908.87219569864,3170.05365366672,3188.93073244055
"KNSTRN",1277.62479256188,1270.75129684008,1306.74156441356,1131.01185452238,1132.8904880262,1159.91505676821
"PWWP2B",242.748710586756,242.103027383387,289.102116020698,396.204428046725,347.601057466404,256.551817311124
"NAB1",1043.00642156415,1106.26024474227,1125.57090504058,876.475807427528,978.212266855333,1004.47975377189
"RAB5IF",541.248321212576,501.581870129219,397.033572668426,649.1836797465,624.662047036203,496.390161181783
"DNPEP",1499.46691563398,1362.26392441562,1475.06324085227,1189.39168183771,1412.50111860431,1195.01335099318
"TMEM44-AS1",278.754500195318,232.835925856751,327.649064823458,218.729753008113,219.269126714749,214.768133709964
"XPNPEP2",0,0,5.1395931737013,9.34077237045323,3.39952134441471,19.2204944565337
"ARHGAP15-AS1",16.2606791780602,11.583876908296,17.9885761079546,2.33519309261331,3.39952134441471,8.35673672023204
"MAP3K5-AS1",19.7451104305017,2.31677538165921,19.2734744013799,3.11359079015108,3.39952134441471,4.17836836011602
"MCUB",670.172277552911,642.905168410431,585.913621801948,720.796267919975,712.199721654882,788.875946389905
"PRPF19-DT",2.32295416829432,0,0,8.56237467291546,11.0484443693478,2.50702101606961
"TRIP13",334.505400234382,376.475999519622,433.010724884335,330.819021453552,267.712305872658,316.720321696794
"ZCCHC2",552.863092054048,616.26225152135,574.34953716112,660.859645209566,701.151277285534,677.731348010819
"SLC46A2",3.48443125244148,0,12.8489829342533,9.34077237045323,28.895931427525,20.0561681285569
"YARS1",6384.63953155693,6346.80615805541,6256.16979068791,5939.95282991072,5937.26402802029,5662.52480162923
"BLNK",4212.67738420175,4143.5527700975,4116.81413213474,3624.99807743339,3594.99382171856,4100.65070861786
"HYAL2",421.616181545419,447.137648660228,309.660488715503,341.716589219081,328.05380973602,254.880469967077
"MIR583HG",6.96886250488296,8.10871383580723,14.1338812276786,2.33519309261331,0,3.34269468809282
"MVP",2256.74997449793,2309.82505551423,2371.92224966315,2788.22055258029,2512.24627352247,2420.1109541792
"TMEM39B",1203.29025917646,1238.31644149685,1156.40846408279,1129.4550591273,1002.85879660234,1030.38563760461
"TRMT61B",382.125960684415,231.677538165921,268.543743325893,399.318018836876,367.998185532892,366.025068346164
"TMSB4XP4",147.507589686689,68.3448737589467,119.495541288555,63.0502135005593,78.1889909215383,76.0463041541116
"SNORA47",0,0,1.28489829342533,3.89198848768885,0.849880336103678,12.5351050803481
"GNRHR2P1",5.8073854207358,1.1583876908296,2.56979658685065,12.4543631606043,9.34868369714045,15.8777997684409
"ZIK1",167.252700117191,239.786252001728,185.025354253247,267.768807952993,244.765536797859,258.22316465517
"CD101-AS1",54.5894229549165,55.602609159821,56.5355249107143,21.7951355310575,38.2446151246655,35.9339678969978
"CYP8B1",0,0,0,3.89198848768885,6.79904268882942,1.67134734404641
"ZKSCAN2-DT",108.017368825686,119.313932155449,151.617998624188,105.083689167599,79.038871257642,76.8819778261348
"RHEBL1",40.6516979451506,54.4442214689914,35.9771522159091,24.9087263212086,28.0460510914214,16.7134734404641
"SNORD3B-2",22.068064598796,40.5435691790362,10.2791863474026,10.8975677655288,8.49880336103677,9.19241039225525
"LENG1",370.511189842944,298.864024234038,345.637640931412,272.439194138219,243.915656461755,294.157132552168
"BLM",319.406198140469,360.258571848007,457.423792459416,473.265800102964,412.191963010284,531.488455406758
"LINC02705",85.9493042268898,96.1461783388572,56.5355249107143,40.476680271964,55.242221846739,53.4831150094851
"CSPG4P10",4.64590833658864,19.6925907441033,12.8489829342533,37.3630894818129,24.6465297470066,25.9058838327193
"IFIT5",364.703804422208,224.727212020943,326.364166530033,185.258652013989,230.317571084097,273.265290751588
"SNHG20",392.57925444174,370.684061065474,457.423792459416,262.320024070228,339.952134441471,370.20343670628
"MAP3K4-AS1",24.3910187670903,19.6925907441033,26.9828641619318,13.2327608581421,10.1985640332441,5.84971570416243
"BTN1A1",0,2.31677538165921,0,7.7839769753777,5.09928201662207,8.35673672023204
"EHBP1",377.480052347827,523.591236254981,481.836860034497,491.94734484387,623.812166700099,580.793202056127
"CLCP2",13.9377250097659,0,0,0,0,0
"KEL",13.9377250097659,0,0,0,0,0
"LINC00334",13.9377250097659,0,0,0,0,0
"LINC01607",13.9377250097659,0,0,0,0,0
"RPS8P4",13.9377250097659,0,0,0,0,0
"ETFBKMT",181.190425126957,170.282990551952,199.159235480925,149.452357927252,133.431212768277,130.36509283562
"CCDC162P",63.8812396280938,91.5126275755388,124.635134462257,62.2718158030216,63.7410252077758,52.6474413374619
"PDAP1",2997.77235418382,3189.0413128539,2974.53954927963,2894.86103714296,2797.80606645331,2604.79483569633
"SNORA2A",19.7451104305017,19.6925907441033,16.7036778145292,6.22718158030216,10.1985640332441,4.17836836011602
"STXBP5-AS1",39.4902208610034,52.1274460873322,71.9543044318182,21.7951355310575,11.8983247054515,48.4690729773459
"TIRAP",299.661087709967,266.429168890809,448.429504405439,425.005142855622,452.136338807156,416.165488667556
"BNIP1",256.686435596522,279.171433489935,262.119251858766,205.496992149971,209.070562681505,217.275154726033
"CACNA1G",0,0,5.1395931737013,7.00557927783993,3.39952134441471,21.7275154726033
"TEAD1",2.32295416829432,0,2.56979658685065,6.22718158030216,11.8983247054515,9.19241039225525
"ING2",407.678456535653,549.075765453233,435.580521471185,356.506145472298,300.857638980702,446.249740860391
"RPS3AP11",0,0,17.9885761079546,0,0.849880336103678,0
"TLR5",70.8501021329767,42.8603445606954,46.2563385633117,70.0557927783993,111.334324029582,76.0463041541116
"GAP43",0,13.9006522899553,0,0,0,0
"HDX",103.371460489097,192.292356677714,98.93716859375,207.832185242584,164.876785204113,192.204944565337
"PPARG",41.8131750292977,27.8013045799105,2.56979658685065,39.6982825744262,44.1937774773912,79.3889988422044
"GMPPA",1191.67548833499,1068.0334509449,1009.93005863231,1023.59297226217,896.62375458938,917.569691881479
"RBPMSLP",9.29181667317727,0,2.56979658685065,0,0,0
"RN7SL93P",9.29181667317727,0,2.56979658685065,0,0,0
"PDLIM2",420.454704461272,429.761833297783,443.289911231737,357.284543169836,354.400100155234,363.518047330094
"PAM",108.017368825686,163.332664406974,93.7975754200487,183.701856618914,155.528101506973,173.820123780827
"FBXL19-AS1",174.221562622074,173.758153624441,145.193507157062,131.549210883883,113.034084701789,119.501335099318
"PIM2",226.488031408696,281.488208871594,206.868625241477,188.37224280414,175.925229573461,185.519555189151
"MRPS11",911.75951105552,940.610804953639,882.725127583199,827.436752482649,845.630934423159,665.196242930471
"NELFE",1145.2164049691,1017.06439254839,962.388821775569,898.270942958586,953.565737108326,862.415229527947
"GAPDH",26572.2727311187,25121.9538510216,23606.1514468101,29920.0506979568,27379.7449079161,25310.8841782388
"RAB11B-AS1",61.5582854597994,70.6616491406059,100.222066887175,48.2606572473417,50.9928201662206,46.7977256332995
"MAFTRR",12.7762479256188,18.5342030532737,6.42449146712663,3.89198848768885,0.849880336103678,5.01404203213923
"NIFK",1339.18307802167,1317.08680447326,1042.05251596794,987.008280477892,1014.75712130779,1169.94314083249
"FASN",11408.0279204934,11003.5246751904,10659.5162422565,14499.213912036,12572.2798119817,10307.1990707342
"LINC00390",6.96886250488296,4.63355076331842,0,0,0,0
"PROM2",23.2295416829432,4.63355076331842,5.1395931737013,3.11359079015108,0,3.34269468809282
"REELD1",9.29181667317727,13.9006522899553,3.85469488027598,3.11359079015108,0,1.67134734404641
"SDHCP2",5.8073854207358,9.26710152663684,20.5583726948052,1.55679539507554,5.94916235272574,0
"LRRC46",67.3656708805352,75.2951999039243,57.8204232041396,35.0278963891996,33.9952134441471,52.6474413374619
"SUMO2P19",15.0992020939131,11.583876908296,12.8489829342533,6.22718158030216,1.69976067220736,3.34269468809282
"PTTG4P",1.16147708414716,3.47516307248881,0,9.34077237045323,11.0484443693478,6.68538937618564
"ZNF514",360.057896085619,344.041144176393,274.96823479302,220.286548403189,307.656681669531,235.659975510544
"TIGAR",796.773279724951,801.604282054087,875.015737822647,853.902274198933,964.614181477674,1055.45584776531
"CDON",47.6205604500335,52.1274460873322,38.5469488027598,70.0557927783993,90.9371959630935,61.8398517297171
