"","C08_10_1","C08_10_2","C08_10_3","C08_100_1","C08_100_2","C08_100_3"
"A2M-AS1",125.372649682565,115.702073841014,127.701236579311,144.23245280261,129.670540939609,97.8232609683866
"AACSP1",17.1743355729541,15.0506762720019,29.3988458312082,18.4913401028987,23.8170381317649,18.2746751259623
"ABI3",10389.6143048586,9538.36608738118,8222.48969341605,8517.11125139516,10033.5888973985,9515.73083617757
"ANKRD34A",42.0771221537376,7.52533813600093,11.0245671867031,32.3598451800728,15.8780254211766,10.7498088976249
"ARPC4",4510.8392382364,4423.01748943455,4034.0728764011,3936.80630790714,4502.74337568866,4495.57008098674
"B3GALT9",163.156187943064,156.150766322019,144.238087359365,149.77985483348,170.688773277648,147.272381897461
"C16orf87",528.11081886834,675.399097706083,763.451277679189,636.102099539716,624.535666566279,714.862291692056
"CAPN10",1027.02526726266,870.117221975107,726.702720390178,788.655655388631,939.449837419614,910.50881362883
"CCDC183",30.9138040313174,28.2200180100035,24.8052761700819,10.1702370565943,33.0792196274512,39.7742929212122
"CEP131",542.70900410535,480.680973437059,499.78037913054,449.339564500439,570.285746377259,499.866113739558
"CHEK2",694.701873925995,824.024525892102,700.978730287871,770.164315285732,697.309949746672,740.661833046356
"CRYBB1",248.169149029187,200.362127871025,188.336356106178,248.708524383988,247.432562813335,146.197401007699
"CYTOR",227.559946341642,248.336158488031,241.621764175243,248.708524383988,193.182642624315,278.420050448485
"DALRD3",257.615033594312,233.285482216029,245.296619904144,184.913401028987,250.078900383531,297.76970646421
"DDHD1",936.001288726,1041.31866456913,974.755482090998,1115.02780820479,878.584073305104,965.332839006717
"DGKG",8.58716778647707,17.8726780730022,20.2117065089557,18.4913401028987,10.5853502807844,16.1247133464374
"EEF1AKMT2",182.047957073314,168.379440793021,214.97906014071,193.234504075292,156.13391664157,210.696254393448
"ELP3",1537.96175055804,1491.89828546218,1596.7248142075,1575.46217676697,1533.55262192864,1530.77278702179
"ERMAP",1332.72844046124,1399.71289329617,1514.04056030722,1487.6283112782,1328.46146023844,1441.5493731715
"ESD",2014.54956270752,2144.72136876026,2256.36141754523,2162.56222503401,2163.38096363531,2108.03752482424
"FBXL15",380.411532940934,374.385572266046,277.451607532028,344.863492919061,386.36528524863,308.519515361835
"GPC4",1120.62539613526,1121.27538226414,1218.21467413069,1250.9391579611,1127.33980490354,1067.45602353415
"KHDC1-AS1",86.7303946434184,78.0753831610096,94.6275350192015,78.5881954373196,84.6828022462751,98.8982418581491
"MKRN2",605.395328946633,535.239674923066,555.82192899628,531.626027958338,625.858835351377,549.315234668633
"NBPF8",933.425138390057,1036.61532823413,1016.09760904113,945.83204626327,1070.44354714432,961.032915447667
"PRXL2C",422.488655094672,373.444904999046,409.746413772465,449.339564500439,396.950635529415,364.418521629484
"PTPDC1",158.862604049826,164.61677172502,151.587798817167,156.251823869494,144.225397575687,177.371846810811
"RCAN1",850.12961086123,903.981243587112,868.184665952868,955.077716314719,807.13295890981,866.434597148567
"RIMBP3",3.43486711459083,18.8133453400023,18.3742786445051,7.39653604115949,10.5853502807844,23.6495795747748
"SAMD4B",1699.40050494381,1688.49774426521,1489.23528413714,1565.29193971038,1721.44258941256,1576.99696528157
"SCRN3",680.962405467631,886.108565514109,973.836768158772,937.510943216966,813.7488028353,798.710801093531
"SGK3",698.995457819233,612.374390817076,663.311459066636,731.332501069645,609.9808099302,639.613629408682
"TFEC",3707.08033342215,4033.5812408965,4550.3901063117,4685.70558207454,3642.68366537493,3914.00541962523
"TIFA",885.336998785785,1067.65734804513,1165.84797999385,952.304015299285,1099.55326041648,1081.43077510107
"TMEM165",3463.2047682862,3929.16717425948,3980.78746833204,3997.82773024671,3677.08605378748,3660.30992964128
"TMEM183A",2488.56122452105,2906.66185503036,2857.20032922055,2943.82134438148,2625.16686963453,2653.05283593383
"TRIM36",2080.67075466339,2340.38016029629,2482.36504487264,2353.02302809386,2271.88080401335,2255.30990672171
"UBL3",3482.9552541951,3786.18574967547,4265.58878732187,4054.22631756055,3673.11654743218,3766.73303772777
"ZNF696",484.316263157306,409.19026114505,397.803132653536,456.736100541599,373.13359739765,466.541706156921
"ATP5MC3",6044.50740490121,5717.3756488267,5695.10766586437,5524.287855741,6103.7776056573,5790.92205315054
"BATF3",105.622163773668,53.6180342190066,73.4971145780206,62.8705563498557,89.9754773866673,78.4736049526618
"HACD3",1778.4024485794,2072.28998920126,2120.39175557589,2072.87922553495,1784.95469109727,2088.68786880852
"KMO",379.552816162286,390.376915805048,474.975102960458,490.945079731961,399.596973099611,359.043617180672
"MICOS13",692.984440368699,585.095040074072,543.878647877352,552.891069076672,617.919822640789,661.113247203932
"PPP1R12A-AS1",33.4899543672606,50.7960324180063,53.2854080690649,51.7757522881164,44.9877386933336,38.6993120314497
"RNF212",88.4478282007138,68.6687104910085,79.0093981713721,75.8144944218848,99.2376588823536,64.4988533857494
"SLC9B2",215.537911440574,303.835527241037,237.946908446342,273.671833522901,202.444824120001,283.794954897298
"WBP11",2888.72324337088,2903.83985322936,3062.99225003901,2838.42070579496,3053.8735560063,2943.2976761697
"ANKZF1",1263.17238139078,1200.29143269215,1287.11821904759,1174.20009653407,1335.07730416393,1233.00308055758
"BRMS1L",480.022679264068,599.205049079074,645.855894354356,611.138790400803,484.279775345886,618.114011613432
"CMYA5",34.3486711459083,51.7366996850064,67.0661170524438,34.2089791903626,59.5425953294122,58.0489680471745
"DENND3-AS1",216.396628219222,284.081514634035,292.151030447632,191.385370065002,292.420301506669,305.294572692547
"EEF1A1P9",22.3266362448404,19.7540126070024,13.7807089833789,22.1896081234785,18.5243629913727,16.1247133464374
"ERVK3-1",255.897600037017,226.700811347028,328.899587736642,302.333410682394,259.341081879217,244.020661976085
"FADD",249.027865807835,248.336158488031,204.873206886232,165.497493920944,261.987419449414,281.644993117773
"FBXO33",1264.03109816942,1467.44093652018,1399.20131877907,1540.32863057146,1250.39450191766,1349.10101665193
"GET1",233.570963792176,212.590802342026,216.816488005161,255.180493420002,195.828980194511,206.396330834398
"HERC2P7",103.046013437725,118.524075642015,76.2532563746963,79.5127624424645,132.316878509805,90.2983947400492
"HSPA8P15",32.6312375886128,21.6353471410027,29.3988458312082,24.0387421337683,9.26218149568634,48.3741400393121
"LSG1",2071.22487009827,1962.23191896224,1943.07996665642,2106.16363772017,1968.8751522259,1916.69092644652
"MARCHF2",1027.02526726266,856.947880237106,751.50799656026,750.748408177688,1041.33383387216,859.984711809993
"RNF169",1008.99221491106,1027.20865556413,931.575927276411,1061.40292190639,928.86448713883,984.682495022441
"TRAPPC2",559.883339678305,659.407754167081,565.009068318533,573.231543189861,653.645379838436,566.514928904833
"SHE",15.4569020156587,12.2286744710015,29.3988458312082,21.2650411183335,18.5243629913727,18.2746751259623
"SLC36A3",16.3156187943064,15.0506762720019,16.5368507800546,23.1141751286234,15.8780254211766,9.67482800786242
"CD2",14.598185237011,7.52533813600093,20.2117065089557,18.4913401028987,3.96950635529415,20.4246369054873
"IDUA",900.793900801444,816.499187756101,628.400329642076,640.724934565441,909.016955362359,789.035973085668
"IGSF8",491.185997386488,448.698286359055,477.731244757134,442.867595464425,518.682163758435,452.566954590009
"BEND3P1",130.524950354451,121.346077443015,98.3023907481025,87.833865488769,145.548566360785,121.472840543161
"HAUS4",869.880096770127,796.745175149098,871.859521681769,793.278490414355,853.443866388241,884.70927227453
"SMARCA2",7411.58451650835,7396.46672042191,7779.66957808348,7667.43417366696,7654.53142179221,7314.16997394399
"ATG101",631.156832306064,625.543732555077,559.496784725182,465.981770593048,681.431924325495,664.338189873219
"CCDC102B",48.9468563829193,43.2706942820053,35.829843356785,36.0581132006525,42.3414011231376,48.3741400393121
"GRIK2",16.3156187943064,11.2880072040014,23.8865622378567,15.7176390874639,26.463375701961,10.7498088976249
"INTS2",1095.72260955447,1054.48800630713,1176.87254718055,1090.06449906588,1103.52276677177,1143.77966670729
"LINC01435",15.4569020156587,6.58467086900081,32.154987627884,13.868505077174,14.5548566360785,26.8745222440623
"MAPK11",40.3596885964422,19.7540126070024,22.9678483056314,24.9633091389133,39.6950635529415,20.4246369054873
"NIPSNAP3A",954.034341077602,1074.24201891413,1177.79126111278,1201.93710668842,1049.27284658275,940.608278542179
"PPM1F-AS1",308.279323534527,253.980162090031,248.971475633045,270.898132507466,240.816718887845,294.544763794922
"BLCAP",2966.00775344918,2809.77312652935,2633.95284368981,2616.52462456017,2963.89807861963,2812.15000761868
"FAM234A",842.4011598534,828.727862227102,734.971145780206,731.332501069645,903.724280221967,783.661068636856
"PNRC1",2761.63316013102,2859.62849168035,2791.05292610033,2911.4614992014,2729.69720365727,2748.72613512269
"CCNQ",468.000644363,379.088908601047,341.761582787796,340.240657893337,390.334791603924,465.466725267158
"GPSM3",6661.06605197026,6514.1208239758,6208.66875397829,6052.21561567875,7307.86120009652,5981.1936706385
"NID2",24.0440698021358,12.2286744710015,20.2117065089557,23.1141751286234,9.26218149568634,24.7245604645373
"STAG3L4",606.254045725281,546.527682127067,614.619620658697,553.815636081817,561.023564881573,646.063514747257
"TRPC4AP",5437.39464239728,5028.80720938262,4695.54690760329,4854.90134401606,5422.3456813318,4926.6374177815
"ZRANB2",3267.41734275452,3714.69503738346,4234.35251362621,4268.72586275417,3080.33693170826,3822.63204399542
"DMAC2",1582.61502304772,1475.90694192318,1229.23924131739,1413.66295086661,1554.72332249021,1336.20124597478
"STX3",2885.28837625629,3206.7347132034,2724.90552298011,3117.63994134873,2858.04457581178,2815.37495028796
"F8A1",145.123135591462,176.845446196022,129.538664443761,105.400638586523,181.274123558433,169.846980582474
"HGH1",1037.32986860643,790.160504280097,739.564715441332,759.069511223993,957.974200410987,864.284635369043
"PAPLN",22.3266362448404,31.0420198110038,28.480131898983,36.0581132006525,30.4328820572551,13.9747515669124
"C17orf75",443.956574560864,408.24959387805,472.218961163782,488.171378716526,414.151829735689,425.692432345946
"BRCC3",1737.18404320431,1954.70658082624,1846.61500377277,1892.58865953168,1734.67427726354,1922.06583089533
"ENPP4",384.705116834172,504.197655112062,446.494971061475,491.869646737106,440.61520543765,395.592967432597
"RPL26P19",181.189240294666,164.61677172502,148.831657020492,135.911349756306,224.938693466668,139.747515669124
"ZNF22",505.784182623499,638.713074293079,710.165869610124,781.259119347471,508.096813477651,569.73987157412
"ZNF700",925.696687382228,971.70928681112,885.640230665148,940.2846442324,878.584073305104,970.707743455529
"CIAO3",667.222937009268,668.814426837082,589.814344488615,555.664770092107,772.73057049726,609.514164495332
"LMBRD2",1408.29551698224,1490.95761819518,1841.10272017941,1892.58865953168,1413.14426248472,1446.92427762031
"WDR81",9372.89363893972,8044.58646738499,7171.48095495036,7341.0620208508,9107.37074782987,8216.07894045472
"NDST2",48.9468563829193,45.1520288160056,79.9281121035974,71.1916593961601,56.8962577592161,47.2991591495496
"TRPC2",21.4679194661927,31.0420198110038,22.9678483056314,27.7370101543481,31.7560508423532,17.1996942361998
"EXOSC4",470.576794698943,414.834264747051,350.948722110048,358.731997996235,513.389488618043,362.268559849959
"FAM133DP",22.3266362448404,48.914697884006,22.0491343734062,36.9826802057975,27.786544487059,26.8745222440623
"FDX1",1030.46013437725,1327.28151373716,1264.15037074195,1232.4478178582,1219.9616198604,1179.25403606945
"LINC00968",60.1101745053395,66.7873759570082,80.8468260358226,69.3425253858702,78.0669583207849,62.3488916062245
"MIR4477B",27.4789369167266,16.9320108060021,32.154987627884,20.3404741131886,18.5243629913727,38.6993120314497
"NDUFA1",1442.64418812815,1289.65482305716,1402.87617450797,1059.5537878961,1526.93677800315,1539.37263413989
"NSL1",1666.7692673552,1800.43714903822,1888.87584465513,1883.34298948024,1565.30867277099,1887.66644242293
"PELO",429.358389323853,392.258250339048,449.251112858151,380.921606119714,440.61520543765,446.117069251434
"POLR2F",510.936483295385,497.612984243061,484.16224228271,367.977668047685,590.13327815373,545.015311109583
"PRPF38A",1911.50354926979,1897.32587753923,2041.38235740452,2134.82521487966,1881.54601240942,1844.66720683243
"RFNG",547.861304777237,497.612984243061,417.096125230267,391.091843176308,554.407720956082,526.74063598362
"RPGRIP1L",72.1322094064073,105.354733904013,92.790107154751,137.760483766596,75.4206207505888,58.0489680471745
"SHROOM1",11.1633181224202,12.2286744710015,31.2362736956587,3.69826802057975,21.1707005615688,29.0244840235872
"THOC5",1195.33375587761,1147.61406574014,1057.43973599127,1055.85551987552,1274.21154004942,1084.65571777035
"USP13",608.830196061224,610.493056283075,667.905028727762,754.446676198268,522.651670113729,612.73910716462
"WAPL",6633.58711505353,7118.02920938988,7975.35564564746,7563.88266909073,6839.45945017181,7367.91901843211
"ZNF519",135.677251026338,194.718124269024,192.929925767304,206.178442147321,137.609553650197,180.596789480098
"BCR",1539.67918411534,1404.41622963117,1186.97840043503,1229.67411684277,1574.57085426668,1344.80109309288
"NUDT13",176.03693962278,179.667447997022,155.262654546068,199.706473111306,117.762021873726,188.121655708436
"CCDC90B",954.89305785625,1016.86131562713,999.56075826108,1071.57315896298,918.279136858046,985.757475912204
"CD80",60.9688912839872,35.7453561460044,35.829843356785,36.9826802057975,50.2804138337258,47.2991591495496
"CSKMT",79.8606604142367,76.1940486270094,75.3345424424711,85.0601644733342,70.1279456101966,77.3986240628993
"FAM43A",455.119892683284,375.326239533046,280.207749328703,343.938925913916,439.292036652552,324.644228708272
"GPX1",30328.1591882797,25620.0136840152,21859.8793033678,22827.5593570285,29971.0961512559,25234.1014062847
"LINC01176",404.45560274307,462.808295364057,542.959933945127,468.755471608483,477.663931420395,468.691667936446
"MEF2C-AS1",97.8937127658385,59.2620378210073,84.5216817647237,131.288514730581,47.6340762635297,63.423872495987
"OAT",3938.93386365703,3939.51451419649,4359.29760840884,4351.93689321722,3886.14672183297,4020.42852771172
"PEX13",1501.89564585484,1469.32227105418,1530.57741108728,1685.48565037922,1241.13232042197,1556.57232837609
"SLC35G2",41.2184053750899,16.9320108060021,17.4555647122799,42.5300822366671,19.8475317764707,13.9747515669124
"TDRKH",452.543742347341,494.790982442061,531.016652826199,418.828853330656,591.456446938828,477.291515054546
"TMEM38B",518.664934303215,511.722993248063,700.978730287871,665.688243704354,478.987100205494,590.164508479607
"TST",828.661691395037,585.095040074072,619.213190319823,642.574068575731,689.370937036083,695.512635676331
"ZDHHC17",1989.64677612674,2326.27015129129,2572.39901023072,2573.06997531836,2033.7104226957,2295.08419964292
"DHRS4",449.10887523275,378.148241334047,373.91657041568,396.639245207178,394.304297959218,414.942623448321
"SP4",474.011661813534,527.714336787065,567.765210115209,608.365089385368,439.292036652552,523.515693314333
"ARSK",111.633181224202,237.048151284029,176.393074987249,215.42411219877,145.548566360785,165.547057023424
"UROD",2941.1049668684,2552.03029537131,2712.04352792896,2440.85689358263,2946.69688441335,2804.62514139034
"MCUB",795.171737027776,788.279169746097,867.265952020643,927.340706160371,674.816080400005,851.384864691893
"COX6B1",3054.45558164989,2771.20576858234,2725.82423691234,2439.93232657749,3203.39162872238,2935.77280994136
"NRBP2",346.062861795026,249.276825755031,237.028194514116,273.671833522901,349.316559265885,207.471311724161
"ADAM22",27.4789369167266,9.40667267000116,19.2929925767304,12.9439380720291,5.29267514039219,38.6993120314497
"HNRNPKP4",77.2845100782936,103.473399370013,80.8468260358226,99.8532365556531,95.2681525270595,64.4988533857494
"ZNF23",55.8165906121009,57.3807032870071,35.829843356785,64.7196903601455,43.6645699082356,38.6993120314497
