"","WT_10_1","WT_10_2","WT_10_3","C08_10_1","C08_10_2","C08_10_3"
"ACOT9",2080.22880162265,2001.37864066649,2095.05693105261,1960.82278652374,1997.85183903885,1815.08743583152
"WHAMMP2",43.2650172344227,13.6846402780615,41.2722284728937,48.7639174659045,52.5256821531341,44.9642489159477
"AOC2",12.8625726913149,50.1770143528922,14.740081597462,14.543624507375,16.8832549777931,12.8469282616993
"SLC9B1",23.3864958023907,14.8250269679,35.3761958339089,17.1101464792647,12.1934619284061,14.6822037276564
"CBX3P2",25.7251453826297,30.7904406256384,32.4281795144165,16.2546391553015,16.8832549777931,23.8585810574416
"DEPDC1B",358.982710566697,445.891195726837,494.284069568227,404.654964234611,390.190781708996,343.196512133968
"DIAPH2",2311.75511006632,2353.75812782658,2509.74455999454,1953.12322060807,2158.24276132789,2512.4921128952
"MXD4",3815.50679016004,4017.58230830089,3788.20097054775,4064.51529614934,3585.81576556128,3123.6388430589
"PTOV1",894.533464441443,895.20355152319,809.721815753915,898.282690161399,791.637066736521,638.675862153053
"RGS19",5950.6938569183,6272.12679411152,5658.22598921243,6153.66418126757,5630.565535094,4869.90344891703
"ROCK2",1302.62781619316,1323.98894690245,1691.17869528215,1200.27677552042,1349.72243961357,1380.1271503997
"SSR2",2431.02623865851,2232.8771387037,2232.63102596225,2393.70949244914,2408.67771016515,2559.29163727711
"STEAP4",25.7251453826297,12.544253588223,13.7574094909646,27.3762343668236,23.4489652469349,33.0349583872269
"ZNF789",713.288121972915,753.795601983221,737.9867519796,799.043840581664,779.443604808115,833.215061544501
"SREBF2",9508.94919325204,9156.16473271298,8829.30887687977,9291.66504556472,8643.2885900202,7991.70701650997
"RAC3",162.536145826615,161.934909957061,110.059275927717,130.892620566375,138.817874261854,68.8228299733894
"RPL9P33",45.6036668146618,25.0885071764461,52.0816216443659,47.052902817978,83.4783162790881,45.8818866489262
"AGFG1",2800.53287233628,2612.62590641991,3062.98895595261,2450.17297583071,2729.45955474322,2720.79587828133
"C17orf75",495.793711010682,494.927823389891,486.422692716248,442.297286488994,407.074036686789,471.665794750962
"TM2D3",818.527353083673,823.359190063367,879.491535315236,719.481659453083,827.279493911862,754.298216508347
"PRPS1P2",32.7410941233469,43.3346942138614,49.1336053248735,53.0414540857207,64.7191440815403,55.0582639787115
"AGPAT5",1054.73096068782,1059.41923485993,1181.17187200996,1041.15241326326,1300.01063329007,1276.43408657313
"PRRC2B",9963.81653660854,9499.42112635436,9250.87521056718,11158.3820264525,10204.9896754661,9202.07118630865
"SMUG1",558.937249677137,620.370359272121,636.77152501036,651.041073536024,731.607715704368,631.334760289225
"ZNF689",3602.68967835828,3783.803036884,3562.18638605333,4112.42370629128,3715.25405372436,3796.26730133216
"HMGXB3",2166.75883609149,2184.98089773049,2075.40348892266,2131.92425131639,1887.17272307332,1981.17986550064
"ENOPH1",1798.42152720384,1763.03782249026,2117.65838950205,1726.41377975781,1676.1320358509,1849.04003195173
"COLGALT1",11559.9448751217,12382.318678266,10891.937628418,12071.2083411213,10608.3118777133,9939.85192362338
"FAM53B",3302.17320729756,3397.21194902877,3218.25114877921,3450.26103754374,3062.43486124969,2685.00800669516
"SPIB",7.0159487407172,35.3519873849922,10.8093931714722,29.9427563387133,26.2628410765671,33.9525961202054
"ZFAND5",4745.11999830506,4751.99133655686,5249.43439290948,4324.58952263416,4745.13260736974,4801.08061894364
"DLEU2L",24.5558205925102,26.2288938662845,17.6880979169545,18.8211611271912,8.44162748889656,12.8469282616993
"LRRC27",356.644060986458,305.623632876707,289.888271416754,348.191480853038,382.687112829977,354.208164929711
"YWHAE",13449.5737359549,12952.5120231852,13451.7984658439,12476.7188126799,12698.0836605202,12870.7868427568
"BCL10",844.252498466303,824.499576753205,1026.89235128986,1006.07661298077,1073.02464969974,900.202616051933
"BCL2L15",51.4502907652595,75.2655215293383,65.8390311353305,43.6308735221251,61.9052682519081,34.870233853184
"FHIP1A",397.570428640641,386.591087855237,258.442764008835,407.221486206501,457.723801620169,348.70233853184
"COPRS",571.799822368452,713.882067838875,690.818490867721,571.478892407443,582.472296733862,623.993658425397
"ELF3-AS1",367.167984097533,346.677553710891,326.24713935716,298.57205606317,329.223472066966,284.467697223343
"FUBP1",5192.97139292085,4894.53967278666,5670.0180544904,4142.36646263,4949.60758432301,5477.37962814881
"HSD17B11",2653.19794878122,2798.50893686358,3000.09794113678,2812.05257386716,2971.45287609159,3281.4725331312
"MLYCD",253.743479455939,312.465953015738,235.841305559393,353.324524796817,301.084713770644,277.126595359515
"PPIH",783.447609380087,797.130296197082,695.731851400209,679.27281522681,638.749813326506,743.286563712605
"PPP2R5E",2134.01774196815,1786.98594297686,1958.46550824946,1940.29061074862,2131.97992025132,2287.67086831546
"RFT1",955.338353527658,883.799684624805,777.293636239499,994.099510445282,1004.55367117869,877.26167272747
"SEC11C",831.389925774988,807.393776405629,918.798419575134,1000.08806171302,876.991300235364,924.061197109375
"SLC6A16",65.4821882466939,55.8789478020845,72.7177358808128,44.4863808460883,39.3942616148506,59.6464526436041
"TDRD15",183.583992048767,207.550377550599,216.187863429443,209.599294370993,232.613735249594,272.538406694622
"ZC3H4",2360.86675125134,2137.08465675727,2175.6360437854,2054.9285921597,2192.00927128347,1983.93277869957
"ZNF70",209.309137431396,142.548336229807,228.96260081391,260.074226484824,201.66110112364,235.832897375481
"NSUN6",351.966761825979,249.744685074622,340.987220954622,293.43901211939,481.172766867104,341.361236668011
"FBXO33",1474.51856034073,1416.36026877937,1564.41399354397,1259.30678087389,1463.21543140874,1397.56226732629
"CDCA2",730.827993824708,652.301186587598,719.315981956148,613.398751281641,683.771826600621,608.393816964762
"ATP6V1H",3320.88240393947,3345.89454798604,3270.33277042358,2835.15127161417,3355.07794753144,3117.21537892805
"MIPEPP3",21.0478462221516,30.7904406256384,34.3935237274114,18.8211611271912,17.8212135876705,18.3527546595705
"PLAAT5",42.0956924443032,58.1597211817614,57.9776542833507,38.4978295783457,43.1460960543602,32.1173206542484
"FLVCR1",2314.09375964656,2191.82321786952,2346.62099031596,2161.01150033114,2151.67705105874,2122.49607637933
"PMS2P1",468.899240837933,434.487328828453,511.972167485182,438.019749869177,418.329540005318,406.513515709487
"RNF125",2729.20406013899,2611.48551973007,2812.40756879576,2569.0884938616,2993.02592411877,3224.57899368654
"PRPF38A",1855.7184419197,1739.08970200365,1856.26760917372,1904.35930314217,1891.86251612271,2038.99104267828
"ZNF606",289.992547949644,265.710098732361,316.420418292185,246.386109301412,361.114064802797,422.113357170121
"HAUS6",1219.60575609467,1171.1771304641,1274.52572212722,989.821973825466,1142.43358683067,1227.79928672527
"CD63",8830.74081498271,9191.51672009797,8511.90578648108,9727.97378078597,9479.00971142095,8798.3105837981
"PMS1",961.184977478256,919.151672009797,918.798419575134,944.480085655414,932.330858218131,1213.11708299761
"PODXL",50.2809659751399,42.194307524023,41.2722284728937,55.6079760576104,60.9673096420307,64.2346413084967
"N4BP2L1",85.3607096787259,90.0905484972382,73.7004079873102,76.9956591566914,108.803198745778,133.975109014865
"POLR2M",785.786258960326,824.499576753205,776.310964133001,739.158327904237,952.027989025556,951.59032909873
"APOC2",19.8785214320321,60.4404945614383,48.150933218376,60.7410200013898,74.0987301803142,49.5524375808403
"BTN3A1",467.729916047813,394.573794684107,498.214757994217,467.106998883928,525.256821531341,540.488624724351
"CPQ",874.654943009411,947.661339255759,885.38756795422,935.925012415782,1046.76180862317,967.190170559365
"CHMP4C",190.599940789484,214.39269768963,178.84632338254,159.979869581125,183.839887535969,146.822037276564
"DDX52",1527.13817589611,1369.60441449599,1528.05512560357,1410.73157721538,1737.09934549294,1665.51248535602
"PGF",40.9263676541837,53.5981744224075,30.4628353014216,41.0643515502354,18.7591721975479,22.9409433244631
"SRCAP",237.372932394265,285.096672459615,245.668026624367,317.393217190361,307.650424039786,262.444391631858
"BPHL",272.452676097851,220.094631138822,248.61604294386,274.617850992199,277.635748523709,303.738089615892
"R3HDM2",495.793711010682,688.793560662429,587.637919685487,651.041073536024,661.260819963563,670.793182807302
"ATP6V0E1",6792.60770580437,6416.955903721,6706.73712684523,7608.88213932903,7226.97108910533,6356.47657634224
"NUDT2",412.771650912195,313.606339705576,342.952565167617,445.719315784847,347.982644264514,431.289734499907
"SPTY2D1",1342.38485905722,1353.63900083825,1474.0081597462,1415.86462115916,1529.81049271003,1551.72540646669
"YIPF3",1557.54062043922,1490.48540361887,1494.64427398265,1790.57682905506,1717.40221468551,1425.09139931565
"ZSWIM3",162.536145826615,119.740602433038,179.828995489037,201.044221131361,226.048024980452,140.398573145714
"GUSBP11",230.356983653548,250.885071764461,211.274502896956,243.819587329523,269.194121034812,289.973523621214
"ZFAS1",675.86972868909,792.568749437729,729.142703021123,708.36006424156,645.315523595648,638.675862153053
"CHCHD4",665.345805578014,727.566708116936,741.91744040559,599.710634098229,647.191440815403,690.063575199851
"LYRM1",144.996273974822,149.390656368838,153.296848613605,155.702332961309,196.033349464376,183.527546595705
"PIN1",1537.66209900719,1718.56274158656,1706.90144898611,1596.3766665154,1696.76712526821,1216.78763392952
"PHB2",5722.675522845,5526.31389895717,5021.45446420207,5453.85919026564,5065.91445194781,4744.18707949897
"SF3B5",1696.69027046344,1672.94727399302,1717.71084215758,1628.03043750204,1560.76312683599,1567.32524792732
"SAP30BP",2321.10970838727,2076.64416219583,1954.53481982347,1971.0888744113,1968.77512213265,1972.92112590383
"UAP1L1",3147.82233500178,3360.71957495394,2739.68983291495,3712.90178600045,3469.50889793648,2868.53555329087
"ZNF165",95.8846327898017,66.1424280106306,79.5964406262951,101.805371551625,106.927281526023,97.2695996957236
"NOPCHAP1",731.997318614828,672.82814700469,688.853146654726,714.348615509303,839.472955840268,750.627665576433
"RPL32P1",45.6036668146618,42.194307524023,55.0296379638583,35.0758002824927,31.8905927358314,34.870233853184
"ZNF181",376.52258241849,290.798605908807,356.709974658582,244.675094653486,308.588382649663,331.267221605247
"ATG16L1",1124.89044809499,1144.94823659781,1150.70903670854,1314.9147569315,1194.02131037392,1187.42322647421
"RNF227",65.4821882466939,85.5290017378844,65.8390311353305,100.949864227662,64.7191440815403,117.457629821251
"UCKL1",623.250113133711,608.966492373737,490.353381142237,642.486000296391,470.855222158452,370.725644123324
"CCDC168",9.35459832095626,34.2116006951537,21.6187863429443,35.931307606456,53.4636407630115,17.435116926592
"WWP2",3474.06395144513,3272.90979983638,3282.12483570155,3265.47145556768,3133.71971560038,3058.48656401742
"KBTBD8",1438.26949184703,1387.8506015334,1517.24573243209,1152.36836537848,1413.50362508523,1424.17376158267
"MBD4",2736.22000887971,2632.01248014716,3036.45680907718,2816.33011048698,3038.98589600276,3141.99159771847
"AOPEP",78.3447609380087,71.8443614598229,72.7177358808128,74.4291371848016,114.430950405042,97.2695996957236
"TAF1B",582.323745479527,683.091627213237,658.390311353305,594.57759015445,532.76049041036,607.476179231783
"LINC01611",23.3864958023907,41.0539208341845,24.5668026624367,58.1744980295001,45.022013274115,28.4467697223343
"GLIDR",100.56193195028,65.0020413207921,73.7004079873102,108.649430143331,94.7338195976169,100.940150627638
"NIPSNAP3B",474.74586478853,516.595170496822,614.170066560919,431.175691277472,477.420932427594,518.465319132867
"OXER1",35.079743703586,47.8962409732152,41.2722284728937,17.965653803228,46.8979304938698,16.5174791936134
"RBMXL1",764.738412738175,814.236096544659,698.679867719701,636.497449028649,695.02732991915,734.11018638282
"LSS",4796.57028907032,4801.02796421991,4564.51193468075,5536.84340069007,5190.6629470615,4434.02552575223
"NDUFAF6",668.853779948373,612.387652443252,578.79387072701,543.247150716656,502.745814894284,622.15838295944
"EEPD1",596.355642960962,654.581959967275,612.204722347924,809.309928469223,724.104046825349,559.7590171169
"TAOK3",5730.86079637583,5342.71164189318,5612.04040020705,4979.90813279,5427.02851675061,5379.19239072011
"APH1B",998.603370762081,1135.8251430791,1120.24620140712,1101.89343326465,1167.75846929736,1273.68117337419
"DUSP18",163.705470616735,148.250269679,136.591422803148,131.748127890339,112.555033185287,125.716369418058
"SLC4A3",24.5558205925102,9.12309351870767,52.0816216443659,18.8211611271912,14.0693791481609,17.435116926592
"SRXN1",30.4024445431079,27.369280556123,45.2029168988836,14.543624507375,37.5183443950958,12.8469282616993
"CDO1",52.619615555379,19.3865737272538,45.2029168988836,49.6194247898678,60.9673096420307,56.8935394446685
"HAPLN3",21.0478462221516,36.4923740748307,29.4801631949241,23.0986977470074,55.3395579827663,52.3053507797759
"ZNF84",965.862276638734,890.642004763836,927.642468533612,823.853552976597,1136.8058351714,1132.3649624955
"GOLGA2P10",46.7729916047813,25.0885071764461,18.6707700234519,62.4520346493163,29.0767169061992,44.0466111829692
"TNK2-AS1",59.6355642960962,61.5808812512768,60.9256706028431,71.0071078889487,83.4783162790881,81.6697582350887
"SAA1",39.7570428640641,58.1597211817614,27.5148189819292,61.5965273253531,56.2775165926437,55.97590171169
"RIDA",301.68579585084,220.094631138822,215.205191322946,279.750894935979,298.270837941012,279.87950855845
"BRPF3",529.704129924148,564.491411470037,655.442295033812,518.437438321722,493.36622879551,557.923741650943
"TVP23A",111.085855061356,136.846402780615,130.695390164164,107.793922819368,96.6097368173717,103.693063826573
"IL1B",7022.96468945792,7420.49619077885,7434.89715775986,7684.1667838378,7416.43872830056,7925.63709973552
"NCOR2",15326.3400240967,14308.4317974031,13541.2216275351,14955.1235302014,13927.7473980694,11208.0272705997
"HMGN1P1",50.2809659751399,55.8789478020845,56.0123100703558,64.1630492972428,79.7264818395786,69.7404677063679
"COL9A2",928.443883354909,775.462949090152,768.449587281022,816.153987060928,723.166088215472,696.4870393307
"PKD2L1",134.472350863746,127.723309261907,172.950290743555,213.876830990809,129.43828816308,190.868648459533
"BCL3",244.388881134982,233.779271416884,214.222519216448,349.902495500964,259.814534936038,210.139040852082
"AGAP3",2003.05336547476,2088.04802909422,2118.64106160854,2593.89820625654,2157.30480271801,1983.01514096659
"BIN2",13366.5516758564,13522.7053681044,13048.9029021799,13988.4002541229,14072.1930239906,13715.93119483
"FLYWCH1",1006.78864429292,1033.19034099364,935.503845385591,1225.08648791536,1059.89322916146,972.695996957236
"GFER",376.52258241849,257.727391903492,221.101223961931,296.861041415243,235.427611079226,171.598256066984
"GINM1",736.674617775306,715.022454528713,695.731851400209,570.623385083479,701.593040188291,671.71082054028
"HPS1",5855.97854891862,5635.79102118166,5513.7731895573,6034.74866323668,5222.55353979734,4533.13040091391
"INO80",2340.98822981931,2479.20066370881,2235.57904228174,2066.05018737122,2170.43622325629,2351.90550962396
"MED15",2927.98927445931,3120.09798339802,2887.09064888957,2996.84215584322,2850.4562154174,2484.04534317287
"MEGF9",1618.34550952543,1580.5759521161,1511.34969979311,1497.13781693567,1856.22008894736,1748.09988132409
"NOP14",1632.37740700687,1552.06628487014,1635.16638521179,1545.04622707761,1459.46359696923,1493.91422928904
"RIOX1",572.969147158571,815.376483234498,660.3556555663,679.27281522681,562.775165926437,576.276496310514
"SCNN1D",21.0478462221516,20.5269604170923,32.4281795144165,40.2088442262722,41.2701788346054,29.3644074553128
"TCEANC2",755.383814417218,713.882067838875,843.132667374829,766.534562271061,859.170086647694,924.978834842353
"ZBTB40",3088.18677070569,3081.32483594351,3033.50879275769,2992.5646192234,2911.42352505943,2779.52469319195
"MFAP3L",295.839171900242,267.990872112038,392.08617049249,266.91828507653,276.697789913832,281.714784024407
