"","C08_V_1","C08_V_2","C08_V_3","C08_100_1","C08_100_2","C08_100_3"
"IGSF1",2.11726319081055,0,2.34516236210386,0,3.25407125325669,1.77162795040391
"SLC35E4",12.7035791448633,4.2196290846979,8.20806826736351,7.58799648421383,1.08469041775223,15.0588375784332
"FAM192BP",10.5863159540528,5.27453635587238,0,9.10559578105659,2.16938083550446,3.54325590080781
"GUCY2D",9.52768435864749,0,2.34516236210386,1.51759929684277,4.33876167100892,5.31488385121172
"TCTE1",6.35178957243166,5.27453635587238,2.34516236210386,7.58799648421383,5.42345208876115,1.77162795040391
"PLAC4",8.46905276324221,0,0,3.03519859368553,0,6.20069782641367
"GRK5",44.4625270070216,25.3177745081874,35.1774354315579,34.1459841789622,30.3713316970624,38.090000933684
"TNRC6C",123.859896662417,145.577203422078,140.709741726232,138.101536012692,117.146565117241,149.70256180913
"TREML3P",6.35178957243166,0,0,3.03519859368553,0,2.65744192560586
"ATP6V0E2-AS1",15.8794739310791,4.2196290846979,29.3145295262982,13.6583936715849,21.6938083550446,12.4013956528273
"C4orf33",600.244114594792,639.273806331732,646.092230759613,748.935252991905,607.426633941249,538.574896922788
"CBR3",12.7035791448633,4.2196290846979,15.2435553536751,15.934792616849,13.0162850130268,1.77162795040391
"RPL27",10019.9480505109,9671.3898621276,9719.52540973944,8680.66797794062,10669.0149490109,10168.2586213432
"UTF1",21.1726319081055,16.8785163387916,9.38064944841544,7.58799648421383,23.8631891905491,15.0588375784332
"SLC16A13",151.384318142955,174.059699743789,218.100099675659,195.770309292717,169.211705169348,182.477678891602
"TMEM38A",8.46905276324221,13.7137945252682,7.03548708631158,15.1759929684277,0,12.4013956528273
"MOSPD2",1358.22433690497,1530.67045047416,1422.34097261599,1695.91721422179,1251.73274208607,1336.69328857975
"PRRG2",9.52768435864749,12.6588872540937,9.38064944841544,4.5527978905283,21.6938083550446,7.08651180161563
"RN7SL574P",1.05863159540528,4.2196290846979,2.34516236210386,6.82919683579244,0,0
"RNU6-759P",4.23452638162111,0,3.51774354315579,3.03519859368553,5.42345208876115,0
"CKAP4",0,6.32944362704686,16.416136534727,10.6231950778994,5.42345208876115,5.31488385121172
"ANKUB1",3.17589478621583,2.10981454234895,5.86290590525965,3.79399824210691,2.16938083550446,4.42906987600977
"DLL4",178.908739623492,190.93821608258,220.445262037763,181.35311597271,202.837108119667,201.079772370843
"KCNMB2",2.11726319081055,6.32944362704686,0,9.10559578105659,0,0
"LINC00958",6.35178957243166,4.2196290846979,0,0,0,9.74395372722149
"PIP5K1B",39.1693690299952,21.0981454234895,8.20806826736351,22.0051898042201,16.2703562662834,28.3460472064625
"SMARCB1",3246.82310310798,2868.2928703234,3290.26279403171,2985.87661653814,3248.64780116793,3204.87496228067
"TTC3P1",61.400632533506,93.8867471345283,48.0758284231291,91.0559578105659,53.1498304698593,62.0069782641367
"LAYN",2.11726319081055,4.2196290846979,2.34516236210386,0,6.50814250651338,1.77162795040391
"MAP3K4-AS1",22.2312635035108,17.9334236099661,24.6242048020905,15.934792616849,31.4560221148147,19.487907454443
"STK25P1",0,0,14.0709741726232,0.758799648421383,10.8469041775223,3.54325590080781
"SERPINE3",11.644947549458,4.2196290846979,9.38064944841544,4.5527978905283,11.9315945952745,7.97232577681758
"ABCD1",593.89232502236,473.65336475734,532.351856197576,453.762189755987,511.973877179052,624.498852517377
"LINC02901",1.05863159540528,6.32944362704686,8.20806826736351,3.03519859368553,6.50814250651338,5.31488385121172
"SUPT5H",8007.48938764551,7544.69680343985,7341.53077456613,7313.31101148529,8053.82635181031,7596.74065133195
"OR1F12",8.46905276324221,4.2196290846979,2.34516236210386,12.1407943747421,0,1.77162795040391
"STON2",12.7035791448633,21.0981454234895,41.0403413368175,33.3871845305408,20.6091179372924,22.1453493800488
"RNU6-1209P",0,0,7.03548708631158,7.58799648421383,0,0
"SNRPGP14",4.23452638162111,7.38435089822133,25.7967859831425,12.8995940231635,8.67752334201784,16.8304655288371
"SPOCK1",0,2.10981454234895,4.69032472420772,3.03519859368553,4.33876167100892,0
"NDN",312.296320644557,328.076161335262,216.927518494607,246.609885736949,319.983673236908,286.117913990231
"SYT1",6.35178957243166,0,2.34516236210386,1.51759929684277,4.33876167100892,3.54325590080781
"PIGH",520.846744939396,572.81464824774,580.427684620705,632.838906783433,516.312638850061,531.488385121172
"KHSRP",5864.81903854523,6251.38048897994,6436.29810279404,5961.13003799838,6103.5529806918,6436.32434381739
"UBE2MP1",7.41042116783693,2.10981454234895,5.86290590525965,2.27639894526415,3.25407125325669,10.6297677024234
"CTSV",141.856633784307,98.1063762192263,99.669400389414,94.0911564042514,107.384351357471,142.616050007514
"LHPP",352.524321269957,350.229214029926,310.734012978761,286.826267103283,457.739356291441,280.803030139019
"RPL23AP82",641.530746815598,631.889455433511,650.782555483821,645.738500806597,605.257253105744,662.588853451061
"RNU2-58P",2.11726319081055,3.16472181352343,7.03548708631158,12.8995940231635,0,0
"NRIP3",4.23452638162111,14.7687017964427,16.416136534727,21.2463901557987,4.33876167100892,10.6297677024234
"PIWIL4",48.6970533886427,49.5806417452004,25.7967859831425,66.0155694126603,44.4723071278414,10.6297677024234
"DYNLT5",303.827267881314,338.625234047007,260.313022193528,337.665843547515,244.055343994252,312.69233324629
"LIPI",4.23452638162111,4.2196290846979,0,6.82919683579244,0,0.885813975201953
"OSBPL2",1148.61528101473,1035.91894029334,1178.44408695719,1092.67149372679,1112.89236861379,1170.16026124178
"SPATA32",0,6.32944362704686,14.0709741726232,8.34679613263521,6.50814250651338,4.42906987600977
"PKP4-AS1",9.52768435864749,10.5490727117448,7.03548708631158,8.34679613263521,1.08469041775223,18.602093479241
"KRT18P34",9.52768435864749,13.7137945252682,9.38064944841544,10.6231950778994,9.76221375977007,13.2872096280293
"FAM111A-DT",112.214949112959,92.8318398633539,73.8726144062716,72.0859666000314,127.993469294763,84.1523276441856
"ZSCAN5DP",2.11726319081055,0,8.20806826736351,0.758799648421383,5.42345208876115,3.54325590080781
"ACTA2",33.8762110529688,5.27453635587238,37.5225977936618,21.2463901557987,19.5244275195401,33.6609310576742
"ASNS",13.7622107402686,15.8236090676171,7.03548708631158,5.31159753894968,4.33876167100892,25.6886052808566
"ETFRF1",431.921690925353,452.55521933385,361.155003763994,426.445402412817,417.605810834608,395.073032940071
"PPL",2.11726319081055,6.32944362704686,17.5887177157789,5.31159753894968,10.8469041775223,8.85813975201953
"ZNF555",111.156317517554,150.85173977795,209.892031408295,137.34273636427,158.364800991826,180.706050941198
"TSKU",0,0,4.69032472420772,1.51759929684277,0,3.54325590080781
"LINC02240",2.11726319081055,1.05490727117448,4.69032472420772,0.758799648421383,2.16938083550446,4.42906987600977
"LINC02798",43.4038954116163,68.5689726263409,84.4258450357389,98.6439542947797,33.6254029503191,59.3495363385309
"PART1",11.644947549458,9.49416544057028,10.5532306294674,9.86439542947797,6.50814250651338,14.1730236032313
"PRMT9",467.915165169132,514.794748333144,412.748575730279,555.441342644452,423.02926292337,406.588614617697
"KNDC1",25.4071582897266,37.9766617622811,31.6596918884021,28.8343866400125,33.6254029503191,31.0034891320684
"ELP4",201.140003127003,243.683579641304,274.383996366152,310.349056204346,206.091179372924,206.394656222055
"MYDGF",3462.78394857066,3423.17409496117,3014.70621648451,2980.56501899919,3684.69334910432,3277.51170824723
"ROR2",2.11726319081055,10.5490727117448,21.1064612589347,12.8995940231635,19.5244275195401,0
"FBXO34-AS1",5.29315797702638,0,3.51774354315579,4.5527978905283,0,3.54325590080781
"BOLA2-SMG1P6",4.23452638162111,9.49416544057028,8.20806826736351,4.5527978905283,14.100975430779,4.42906987600977
"UPK1A",0,0,5.86290590525965,0,6.50814250651338,0
"NQO1-DT",3.17589478621583,2.10981454234895,0,3.03519859368553,0,1.77162795040391
"ZNF438",235.016214179971,197.267659709627,241.551723296698,207.152304019037,253.817557754022,218.796051874882
"AP1AR-DT",23.2898950989161,61.1846217281196,31.6596918884021,55.3923743347609,37.964164621328,24.8027913056547
"MIR4506",3.17589478621583,9.49416544057028,7.03548708631158,3.79399824210691,5.42345208876115,9.74395372722149
"PCLO",445.683901665621,416.688372113918,492.48409604181,475.008579911786,399.166073732821,485.42605841067
"ZNF815P",146.091160165928,119.204521642716,139.53716054518,102.437952536887,145.348515978799,154.13163168514
"FTH1P16",0,5.27453635587238,0,1.51759929684277,4.33876167100892,0
"PRR29",4.23452638162111,4.2196290846979,2.34516236210386,3.03519859368553,0,7.08651180161563
"RBM26-AS1",119.625370280796,108.655448930971,70.3548708631158,111.543548317943,116.061874699489,68.2076760905504
"RPL14P3",8.46905276324221,4.2196290846979,2.34516236210386,3.03519859368553,4.33876167100892,7.08651180161563
"ZNF597",251.954319706456,332.29579041996,239.206560934594,261.027079056956,220.192154803703,348.124892254368
"SHC4",6.35178957243166,6.32944362704686,0,0,8.67752334201784,3.54325590080781
"C20orf144",7.41042116783693,2.10981454234895,8.20806826736351,2.27639894526415,8.67752334201784,6.20069782641367
"ANAPC5",4698.20702040862,4573.02302054135,4618.79727216355,4766.77939138313,4474.34797322795,4677.09778906631
"C8orf48",2.11726319081055,0,9.38064944841544,1.51759929684277,2.16938083550446,7.08651180161563
"SLC6A9",19.055368717295,40.0864763046301,19.9338800778828,28.8343866400125,23.8631891905491,24.8027913056547
"MZT1",732.573064020451,743.709626178005,648.437393121717,891.589586895125,605.257253105744,636.014434195002
"NEMP2-DT",1.05863159540528,2.10981454234895,2.34516236210386,2.27639894526415,0,3.54325590080781
"FMOD",0,4.2196290846979,5.86290590525965,3.03519859368553,6.50814250651338,0
"ABCB1",10.5863159540528,8.43925816939581,11.7258118105193,6.07039718737106,15.1856658485312,8.85813975201953
"H2BC11",25.4071582897266,35.8668472199322,24.6242048020905,21.2463901557987,18.4397371017879,47.8339546609055
"RN7SL851P",0,2.10981454234895,10.5532306294674,1.51759929684277,6.50814250651338,5.31488385121172
"PORCN-DT",1.05863159540528,2.10981454234895,2.34516236210386,1.51759929684277,0,3.54325590080781
"KRTAP5-8",6.35178957243166,12.6588872540937,12.8983929915712,8.34679613263521,13.0162850130268,9.74395372722149
"MSRA",638.354852029382,612.90112455237,564.011548085978,616.904114166584,566.208398066664,623.613038542175
"ONECUT2",10.5863159540528,8.43925816939581,0,10.6231950778994,2.16938083550446,5.31488385121172
"ANKRD18CP",2.11726319081055,0,7.03548708631158,0,8.67752334201784,0
"METTL27",6.35178957243166,0,0,1.51759929684277,0,5.31488385121172
"PSMD9",125.977159853228,167.730256116742,166.506527709374,140.377934957956,143.179135143294,172.733725164381
"SMARCAD1",2711.15551583291,2471.6477363618,2563.26246177952,2855.36307700966,2230.12349889858,2678.70146101071
"GUCY2C",2.11726319081055,2.10981454234895,9.38064944841544,3.03519859368553,0,9.74395372722149
"UBE2D1",504.967271008317,648.767971772303,657.818042570133,683.678483227666,567.293088484416,549.204664625211
"ZC4H2",71.9869484875588,54.8551781010727,87.9435885788947,59.9451722252892,81.3517813314172,76.180001867368
"CTSH",7075.89358368887,6471.85610865541,6279.17222453308,6288.93148611642,7064.58869082027,6527.56318326319
"NT5C3A",759.038853905583,795.400082465555,745.761631149027,839.232411154049,696.371248196932,752.94187892166
"ZC3HC1",491.205060268048,392.425504876905,465.514728877616,429.480601006503,446.892452113919,479.225360584257
"LINC01546",2.11726319081055,8.43925816939581,2.34516236210386,1.51759929684277,8.67752334201784,3.54325590080781
"LRRC9",0,9.49416544057028,1.17258118105193,9.86439542947797,0,0
"SNORA63",0,3.16472181352343,2.34516236210386,2.27639894526415,0,3.54325590080781
"STARD7-AS1",293.240951927262,293.264221386504,229.825911486178,206.393504370616,247.309415247508,357.868845981589
"SUCLA2-AS1",8.46905276324221,11.6039799829192,3.51774354315579,1.51759929684277,16.2703562662834,7.08651180161563
"SLC7A9",5.29315797702638,4.2196290846979,2.34516236210386,1.51759929684277,6.50814250651338,3.54325590080781
"SCIN",39.1693690299952,52.7453635587238,46.9032472420772,54.6335746863395,29.2866412793102,52.2630245369152
"CD8B",0,8.43925816939581,0,1.51759929684277,2.16938083550446,5.31488385121172
"TM9SF1",84.6905276324221,122.369243456239,125.466186372556,81.191562381088,137.755683054533,111.612560875446
"ABCC6P1",29.6416846713477,53.8002708298983,46.9032472420772,27.3167873431698,65.0814250651338,40.7474428592898
"ABITRAM",519.788113343991,434.621795723884,528.83411265442,492.460971825477,492.449449659512,504.028151889911
"CH25H",181.026002814302,200.43238152315,209.892031408295,167.694722301126,207.175869790676,213.481168023671
"MIR4453HG",84.6905276324221,58.0198999145962,65.6645461389081,77.397564138981,90.0293046734351,38.9758149088859
"OGFOD1P1",4.23452638162111,21.0981454234895,7.03548708631158,9.10559578105659,17.3550466840357,5.31488385121172
"POU5F1P4",1.05863159540528,16.8785163387916,9.38064944841544,3.03519859368553,18.4397371017879,5.31488385121172
"ANGPT1",2.11726319081055,2.10981454234895,7.03548708631158,7.58799648421383,2.16938083550446,1.77162795040391
"BAZ1A-AS1",26.4657898851319,42.196290846979,25.7967859831425,28.0755869915912,21.6938083550446,46.0623267105016
"CD5L",22.2312635035108,2.10981454234895,21.1064612589347,15.1759929684277,16.2703562662834,15.0588375784332
"CRYM",4.23452638162111,2.10981454234895,2.34516236210386,2.27639894526415,4.33876167100892,1.77162795040391
"GTF2H2",124.918528257823,215.201083319593,246.242048020905,181.35311597271,234.293130234482,166.533027337967
"RABGEF1P2",0,5.27453635587238,0,4.5527978905283,1.08469041775223,0
"CCNB3",31.7589478621583,16.8785163387916,31.6596918884021,40.9751810147547,15.1856658485312,24.8027913056547
"LINC02709",2.11726319081055,4.2196290846979,0,0.758799648421383,4.33876167100892,1.77162795040391
"RNU6-652P",8.46905276324221,2.10981454234895,3.51774354315579,0.758799648421383,13.0162850130268,0
"IPO9-AS1",9.52768435864749,6.32944362704686,1.17258118105193,5.31159753894968,10.8469041775223,1.77162795040391
"TAF8",1454.55981208685,1259.55928178232,1258.17960726872,1346.86937594795,1261.49495584584,1374.78328951343
"PTPRE",5838.3532486601,5553.03187546244,5601.42030188507,5854.89808721939,5453.82342045821,5712.6143260774
"ZMYM4-AS1",2.11726319081055,3.16472181352343,0,3.79399824210691,0,1.77162795040391
"RTP4",40.2280006254005,79.1180453380857,42.2129225178695,68.2919683579244,49.8957592166026,45.1765127352996
"S100A5",4.23452638162111,22.153052694664,10.5532306294674,14.4171933200063,5.42345208876115,15.9446515536352
"RNA5SP158",7.41042116783693,0,0,3.03519859368553,2.16938083550446,2.65744192560586
"RNU6-43P",3.17589478621583,3.16472181352343,1.17258118105193,0,0,7.08651180161563
"C7orf31",378.990111155089,346.009584945228,352.946935496631,347.530238976993,430.622095847635,307.377449395078
"FAM135A-AS1",0,3.16472181352343,4.69032472420772,2.27639894526415,4.33876167100892,0.885813975201953
"H3P37",10.5863159540528,6.32944362704686,9.38064944841544,14.4171933200063,6.50814250651338,4.42906987600977
"LINC00539",53.9902113656691,60.1297144569451,25.7967859831425,59.9451722252892,39.0488550390803,38.9758149088859
"PIN4P1",3.17589478621583,5.27453635587238,0,1.51759929684277,2.16938083550446,4.42906987600977
"CCDC73",2.11726319081055,0,4.69032472420772,0,6.50814250651338,0
"RNU6-375P",3.17589478621583,3.16472181352343,3.51774354315579,3.03519859368553,6.50814250651338,0
"E2F3",1189.90191323553,1182.55105098659,1249.97153900136,1214.07943747421,1193.15945952745,1223.3090997539
"CAVIN4",10.5863159540528,4.2196290846979,4.69032472420772,12.8995940231635,2.16938083550446,3.54325590080781
"MMP12",12.7035791448633,4.2196290846979,2.34516236210386,4.5527978905283,13.0162850130268,2.65744192560586
"RPSAP12",39.1693690299952,25.3177745081874,25.7967859831425,21.2463901557987,39.0488550390803,31.8893031072703
"H3P36",5.29315797702638,4.2196290846979,2.34516236210386,5.31159753894968,4.33876167100892,2.65744192560586
"FZD3",21.1726319081055,12.6588872540937,4.69032472420772,18.2111915621132,8.67752334201784,12.4013956528273
"CSPG4P10",4.23452638162111,17.9334236099661,11.7258118105193,7.58799648421383,8.67752334201784,16.8304655288371
"NDUFS4",625.651272884518,624.50510453529,648.437393121717,599.451722252892,579.224683079691,712.19443606237
"SLC2A5",1835.66718643275,1600.29433037168,1573.60394497169,1548.71008242804,1755.02909592311,1722.9081817678
"TMEM51",706.107274135319,762.697957059146,666.026110837496,629.044908541326,796.162766630137,721.05257581439
"RAB43P1",15.8794739310791,41.1413835758046,24.6242048020905,25.799188046327,28.201950861558,26.5744192560586
"TTC12-DT",0,4.2196290846979,1.17258118105193,0.758799648421383,3.25407125325669,1.77162795040391
"UBE2CP2",2.11726319081055,2.10981454234895,2.34516236210386,0,0,6.20069782641367
"ZNF350-AS1",23.2898950989161,24.2628672370129,11.7258118105193,14.4171933200063,18.4397371017879,25.6886052808566
"AOAH-IT1",9.52768435864749,8.43925816939581,3.51774354315579,1.51759929684277,16.2703562662834,3.54325590080781
